speed,object_distance,visibility,weather,sensor_delay,road_condition,result,stopping_distance,margin,effective_deceleration
40,15,Good,Fog,0,Dry,PASS,14.633260711692083,0.366739288307917,6.8
40,15,Good,Fog,0,Wet,FAIL,16.235208680422062,-1.2352086804220619,5.779999999999999
40,15,Good,Fog,0,Slippery,FAIL,18.52370577860774,-3.5237057786077415,4.76
40,15,Good,Fog,0.05,Dry,FAIL,15.188816267247638,-0.18881626724763834,6.8
40,15,Good,Fog,0.05,Wet,FAIL,16.790764235977615,-1.7907642359776155,5.779999999999999
40,15,Good,Fog,0.05,Slippery,FAIL,19.079261334163295,-4.079261334163295,4.76
40,15,Good,Fog,0.1,Dry,FAIL,15.744371822803194,-0.7443718228031937,6.8
40,15,Good,Fog,0.1,Wet,FAIL,17.34631979153317,-2.346319791533169,5.779999999999999
40,15,Good,Fog,0.1,Slippery,FAIL,19.63481688971885,-4.634816889718849,4.76
40,15,Good,Fog,0.15,Dry,FAIL,16.29992737835875,-1.299927378358749,6.8
40,15,Good,Fog,0.15,Wet,FAIL,17.901875347088726,-2.901875347088726,5.779999999999999
40,15,Good,Fog,0.15,Slippery,FAIL,20.190372445274406,-5.190372445274406,4.76
40,15,Good,Fog,0.25,Dry,FAIL,17.41103848946986,-2.4110384894698598,6.8
40,15,Good,Fog,0.25,Wet,FAIL,19.012986458199837,-4.012986458199837,5.779999999999999
40,15,Good,Fog,0.25,Slippery,FAIL,21.301483556385516,-6.3014835563855165,4.76
40,15,Moderate,Clear,0,Dry,PASS,14.382716049382715,0.6172839506172849,8.0
40,15,Moderate,Clear,0,Wet,FAIL,15.744371822803194,-0.7443718228031937,6.8
40,15,Moderate,Clear,0,Slippery,FAIL,17.689594356261022,-2.689594356261022,5.6
40,15,Moderate,Clear,0.05,Dry,PASS,14.938271604938272,0.06172839506172778,8.0
40,15,Moderate,Clear,0.05,Wet,FAIL,16.29992737835875,-1.299927378358749,6.8
40,15,Moderate,Clear,0.05,Slippery,FAIL,18.24514991181658,-3.245149911816579,5.6
40,15,Moderate,Clear,0.1,Dry,FAIL,15.493827160493826,-0.4938271604938258,8.0
40,15,Moderate,Clear,0.1,Wet,FAIL,16.855482933914303,-1.8554829339143026,6.8
40,15,Moderate,Clear,0.1,Slippery,FAIL,18.800705467372133,-3.8007054673721328,5.6
40,15,Moderate,Clear,0.15,Dry,FAIL,16.04938271604938,-1.0493827160493794,8.0
40,15,Moderate,Clear,0.15,Wet,FAIL,17.41103848946986,-2.4110384894698598,6.8
40,15,Moderate,Clear,0.15,Slippery,FAIL,19.35626102292769,-4.35626102292769,5.6
40,15,Moderate,Clear,0.25,Dry,FAIL,17.160493827160494,-2.1604938271604937,8.0
40,15,Moderate,Clear,0.25,Wet,FAIL,18.522149600580974,-3.522149600580974,6.8
40,15,Moderate,Clear,0.25,Slippery,FAIL,20.4673721340388,-5.467372134038801,5.6
40,15,Moderate,Rain,0,Dry,FAIL,15.240054869684498,-0.24005486968449752,7.2
40,15,Moderate,Rain,0,Wet,FAIL,16.753005729040588,-1.7530057290405878,6.12
40,15,Moderate,Rain,0,Slippery,FAIL,18.91436409954928,-3.9143640995492817,5.04
40,15,Moderate,Rain,0.05,Dry,FAIL,15.795610425240053,-0.7956104252400529,7.2
40,15,Moderate,Rain,0.05,Wet,FAIL,17.30856128459614,-2.3085612845961414,6.12
40,15,Moderate,Rain,0.05,Slippery,FAIL,19.46991965510484,-4.469919655104839,5.04
40,15,Moderate,Rain,0.1,Dry,FAIL,16.351165980795606,-1.3511659807956065,7.2
40,15,Moderate,Rain,0.1,Wet,FAIL,17.864116840151695,-2.864116840151695,6.12
40,15,Moderate,Rain,0.1,Slippery,FAIL,20.025475210660396,-5.025475210660396,5.04
40,15,Moderate,Rain,0.15,Dry,FAIL,16.906721536351164,-1.9067215363511636,7.2
40,15,Moderate,Rain,0.15,Wet,FAIL,18.419672395707252,-3.419672395707252,6.12
40,15,Moderate,Rain,0.15,Slippery,FAIL,20.58103076621595,-5.5810307662159495,5.04
40,15,Moderate,Rain,0.25,Dry,FAIL,18.017832647462278,-3.017832647462278,7.2
40,15,Moderate,Rain,0.25,Wet,FAIL,19.530783506818366,-4.530783506818366,6.12
40,15,Moderate,Rain,0.25,Slippery,FAIL,21.69214187732706,-6.69214187732706,5.04
40,15,Moderate,Fog,0,Dry,FAIL,15.744371822803194,-0.7443718228031937,6.8
40,15,Moderate,Fog,0,Wet,FAIL,17.34631979153317,-2.346319791533169,5.779999999999999
40,15,Moderate,Fog,0,Slippery,FAIL,19.63481688971885,-4.634816889718849,4.76
40,15,Moderate,Fog,0.05,Dry,FAIL,16.29992737835875,-1.299927378358749,6.8
40,15,Moderate,Fog,0.05,Wet,FAIL,17.901875347088726,-2.901875347088726,5.779999999999999
40,15,Moderate,Fog,0.05,Slippery,FAIL,20.190372445274406,-5.190372445274406,4.76
40,15,Moderate,Fog,0.1,Dry,FAIL,16.855482933914303,-1.8554829339143026,6.8
40,15,Moderate,Fog,0.1,Wet,FAIL,18.457430902644283,-3.4574309026442833,5.779999999999999
40,15,Moderate,Fog,0.1,Slippery,FAIL,20.745928000829963,-5.745928000829963,4.76
40,15,Moderate,Fog,0.15,Dry,FAIL,17.41103848946986,-2.4110384894698598,6.8
40,15,Moderate,Fog,0.15,Wet,FAIL,19.012986458199837,-4.012986458199837,5.779999999999999
40,15,Moderate,Fog,0.15,Slippery,FAIL,21.301483556385516,-6.3014835563855165,4.76
40,15,Moderate,Fog,0.25,Dry,FAIL,18.522149600580974,-3.522149600580974,6.8
40,15,Moderate,Fog,0.25,Wet,FAIL,20.124097569310948,-5.124097569310948,5.779999999999999
40,15,Moderate,Fog,0.25,Slippery,FAIL,22.412594667496627,-7.412594667496627,4.76
40,15,Poor,Clear,0,Dry,FAIL,15.493827160493826,-0.4938271604938258,8.0
40,15,Poor,Clear,0,Wet,FAIL,16.855482933914303,-1.8554829339143026,6.8
40,15,Poor,Clear,0,Slippery,FAIL,18.800705467372133,-3.8007054673721328,5.6
40,15,Poor,Clear,0.05,Dry,FAIL,16.04938271604938,-1.0493827160493794,8.0
40,15,Poor,Clear,0.05,Wet,FAIL,17.41103848946986,-2.4110384894698598,6.8
40,15,Poor,Clear,0.05,Slippery,FAIL,19.35626102292769,-4.35626102292769,5.6
40,15,Poor,Clear,0.1,Dry,FAIL,16.604938271604937,-1.6049382716049365,8.0
40,15,Poor,Clear,0.1,Wet,FAIL,17.966594045025417,-2.966594045025417,6.8
40,15,Poor,Clear,0.1,Slippery,FAIL,19.911816578483247,-4.911816578483247,5.6
40,15,Poor,Clear,0.15,Dry,FAIL,17.160493827160494,-2.1604938271604937,8.0
40,15,Poor,Clear,0.15,Wet,FAIL,18.522149600580974,-3.522149600580974,6.8
40,15,Poor,Clear,0.15,Slippery,FAIL,20.4673721340388,-5.467372134038801,5.6
40,15,Poor,Clear,0.25,Dry,FAIL,18.271604938271604,-3.2716049382716044,8.0
40,15,Poor,Clear,0.25,Wet,FAIL,19.63326071169208,-4.633260711692081,6.8
40,15,Poor,Clear,0.25,Slippery,FAIL,21.57848324514991,-6.578483245149911,5.6
40,15,Poor,Rain,0,Dry,FAIL,16.351165980795606,-1.3511659807956065,7.2
40,15,Poor,Rain,0,Wet,FAIL,17.864116840151695,-2.864116840151695,6.12
40,15,Poor,Rain,0,Slippery,FAIL,20.025475210660396,-5.025475210660396,5.04
40,15,Poor,Rain,0.05,Dry,FAIL,16.906721536351164,-1.9067215363511636,7.2
40,15,Poor,Rain,0.05,Wet,FAIL,18.419672395707252,-3.419672395707252,6.12
40,15,Poor,Rain,0.05,Slippery,FAIL,20.58103076621595,-5.5810307662159495,5.04
40,15,Poor,Rain,0.1,Dry,FAIL,17.46227709190672,-2.4622770919067207,7.2
40,15,Poor,Rain,0.1,Wet,FAIL,18.97522795126281,-3.9752279512628093,6.12
40,15,Poor,Rain,0.1,Slippery,FAIL,21.136586321771507,-6.136586321771507,5.04
40,15,Poor,Rain,0.15,Dry,FAIL,18.017832647462278,-3.017832647462278,7.2
40,15,Poor,Rain,0.15,Wet,FAIL,19.530783506818366,-4.530783506818366,6.12
40,15,Poor,Rain,0.15,Slippery,FAIL,21.69214187732706,-6.69214187732706,5.04
40,15,Poor,Rain,0.25,Dry,FAIL,19.128943758573385,-4.128943758573385,7.2
40,15,Poor,Rain,0.25,Wet,FAIL,20.641894617929474,-5.6418946179294736,6.12
40,15,Poor,Rain,0.25,Slippery,FAIL,22.803252988438174,-7.8032529884381745,5.04
40,15,Poor,Fog,0,Dry,FAIL,16.855482933914303,-1.8554829339143026,6.8
40,15,Poor,Fog,0,Wet,FAIL,18.457430902644283,-3.4574309026442833,5.779999999999999
40,15,Poor,Fog,0,Slippery,FAIL,20.745928000829963,-5.745928000829963,4.76
40,15,Poor,Fog,0.05,Dry,FAIL,17.41103848946986,-2.4110384894698598,6.8
40,15,Poor,Fog,0.05,Wet,FAIL,19.012986458199837,-4.012986458199837,5.779999999999999
40,15,Poor,Fog,0.05,Slippery,FAIL,21.301483556385516,-6.3014835563855165,4.76
40,15,Poor,Fog,0.1,Dry,FAIL,17.966594045025417,-2.966594045025417,6.8
40,15,Poor,Fog,0.1,Wet,FAIL,19.568542013755394,-4.568542013755394,5.779999999999999
40,15,Poor,Fog,0.1,Slippery,FAIL,21.857039111941074,-6.857039111941074,4.76
40,15,Poor,Fog,0.15,Dry,FAIL,18.522149600580974,-3.522149600580974,6.8
40,15,Poor,Fog,0.15,Wet,FAIL,20.124097569310948,-5.124097569310948,5.779999999999999
40,15,Poor,Fog,0.15,Slippery,FAIL,22.412594667496627,-7.412594667496627,4.76
40,15,Poor,Fog,0.25,Dry,FAIL,19.63326071169208,-4.633260711692081,6.8
40,15,Poor,Fog,0.25,Wet,FAIL,21.235208680422062,-6.235208680422062,5.779999999999999
40,15,Poor,Fog,0.25,Slippery,FAIL,23.52370577860774,-8.523705778607741,4.76
40,20,Good,Clear,0,Dry,PASS,13.271604938271604,6.728395061728396,8.0
40,20,Good,Clear,0,Wet,PASS,14.633260711692083,5.366739288307917,6.8
40,20,Good,Clear,0,Slippery,PASS,16.57848324514991,3.4215167548500887,5.6
40,20,Good,Clear,0.05,Dry,PASS,13.827160493827162,6.1728395061728385,8.0
40,20,Good,Clear,0.05,Wet,PASS,15.188816267247638,4.811183732752362,6.8
40,20,Good,Clear,0.05,Slippery,PASS,17.13403880070547,2.8659611992945315,5.6
40,20,Good,Clear,0.1,Dry,PASS,14.382716049382715,5.617283950617285,8.0
40,20,Good,Clear,0.1,Wet,PASS,15.744371822803194,4.255628177196806,6.8
40,20,Good,Clear,0.1,Slippery,PASS,17.689594356261022,2.310405643738978,5.6
40,20,Good,Clear,0.15,Dry,PASS,14.938271604938272,5.061728395061728,8.0
40,20,Good,Clear,0.15,Wet,PASS,16.29992737835875,3.700072621641251,6.8
40,20,Good,Clear,0.15,Slippery,PASS,18.24514991181658,1.7548500881834208,5.6
40,20,Good,Clear,0.25,Dry,PASS,16.04938271604938,3.9506172839506206,8.0
40,20,Good,Clear,0.25,Wet,PASS,17.41103848946986,2.5889615105301402,6.8
40,20,Good,Clear,0.25,Slippery,PASS,19.35626102292769,0.6437389770723101,5.6
40,20,Good,Rain,0,Dry,PASS,14.128943758573387,5.871056241426613,7.2
40,20,Good,Rain,0,Wet,PASS,15.641894617929475,4.358105382070525,6.12
40,20,Good,Rain,0,Slippery,PASS,17.803252988438174,2.1967470115618255,5.04
40,20,Good,Rain,0.05,Dry,PASS,14.684499314128942,5.315500685871058,7.2
40,20,Good,Rain,0.05,Wet,PASS,16.19745017348503,3.8025498265149693,6.12
40,20,Good,Rain,0.05,Slippery,PASS,18.358808543993728,1.641191456006272,5.04
40,20,Good,Rain,0.1,Dry,PASS,15.240054869684498,4.7599451303155025,7.2
40,20,Good,Rain,0.1,Wet,PASS,16.753005729040588,3.246994270959412,6.12
40,20,Good,Rain,0.1,Slippery,PASS,18.91436409954928,1.0856359004507183,5.04
40,20,Good,Rain,0.15,Dry,PASS,15.795610425240053,4.204389574759947,7.2
40,20,Good,Rain,0.15,Wet,PASS,17.30856128459614,2.6914387154038586,6.12
40,20,Good,Rain,0.15,Slippery,PASS,19.46991965510484,0.5300803448951612,5.04
40,20,Good,Rain,0.25,Dry,PASS,16.906721536351164,3.0932784636488364,7.2
40,20,Good,Rain,0.25,Wet,PASS,18.419672395707252,1.5803276042927479,6.12
40,20,Good,Rain,0.25,Slippery,FAIL,20.58103076621595,-0.5810307662159495,5.04
40,20,Good,Fog,0,Dry,PASS,14.633260711692083,5.366739288307917,6.8
40,20,Good,Fog,0,Wet,PASS,16.235208680422062,3.764791319577938,5.779999999999999
40,20,Good,Fog,0,Slippery,PASS,18.52370577860774,1.4762942213922585,4.76
40,20,Good,Fog,0.05,Dry,PASS,15.188816267247638,4.811183732752362,6.8
40,20,Good,Fog,0.05,Wet,PASS,16.790764235977615,3.2092357640223845,5.779999999999999
40,20,Good,Fog,0.05,Slippery,PASS,19.079261334163295,0.9207386658367049,4.76
40,20,Good,Fog,0.1,Dry,PASS,15.744371822803194,4.255628177196806,6.8
40,20,Good,Fog,0.1,Wet,PASS,17.34631979153317,2.653680208466831,5.779999999999999
40,20,Good,Fog,0.1,Slippery,PASS,19.63481688971885,0.36518311028115136,4.76
40,20,Good,Fog,0.15,Dry,PASS,16.29992737835875,3.700072621641251,6.8
40,20,Good,Fog,0.15,Wet,PASS,17.901875347088726,2.098124652911274,5.779999999999999
40,20,Good,Fog,0.15,Slippery,FAIL,20.190372445274406,-0.19037244527440578,4.76
40,20,Good,Fog,0.25,Dry,PASS,17.41103848946986,2.5889615105301402,6.8
40,20,Good,Fog,0.25,Wet,PASS,19.012986458199837,0.9870135418001631,5.779999999999999
40,20,Good,Fog,0.25,Slippery,FAIL,21.301483556385516,-1.3014835563855165,4.76
40,20,Moderate,Clear,0,Dry,PASS,14.382716049382715,5.617283950617285,8.0
40,20,Moderate,Clear,0,Wet,PASS,15.744371822803194,4.255628177196806,6.8
40,20,Moderate,Clear,0,Slippery,PASS,17.689594356261022,2.310405643738978,5.6
40,20,Moderate,Clear,0.05,Dry,PASS,14.938271604938272,5.061728395061728,8.0
40,20,Moderate,Clear,0.05,Wet,PASS,16.29992737835875,3.700072621641251,6.8
40,20,Moderate,Clear,0.05,Slippery,PASS,18.24514991181658,1.7548500881834208,5.6
40,20,Moderate,Clear,0.1,Dry,PASS,15.493827160493826,4.506172839506174,8.0
40,20,Moderate,Clear,0.1,Wet,PASS,16.855482933914303,3.1445170660856974,6.8
40,20,Moderate,Clear,0.1,Slippery,PASS,18.800705467372133,1.1992945326278672,5.6
40,20,Moderate,Clear,0.15,Dry,PASS,16.04938271604938,3.9506172839506206,8.0
40,20,Moderate,Clear,0.15,Wet,PASS,17.41103848946986,2.5889615105301402,6.8
40,20,Moderate,Clear,0.15,Slippery,PASS,19.35626102292769,0.6437389770723101,5.6
40,20,Moderate,Clear,0.25,Dry,PASS,17.160493827160494,2.8395061728395063,8.0
40,20,Moderate,Clear,0.25,Wet,PASS,18.522149600580974,1.477850399419026,6.8
40,20,Moderate,Clear,0.25,Slippery,FAIL,20.4673721340388,-0.4673721340388006,5.6
40,20,Moderate,Rain,0,Dry,PASS,15.240054869684498,4.7599451303155025,7.2
40,20,Moderate,Rain,0,Wet,PASS,16.753005729040588,3.246994270959412,6.12
40,20,Moderate,Rain,0,Slippery,PASS,18.91436409954928,1.0856359004507183,5.04
40,20,Moderate,Rain,0.05,Dry,PASS,15.795610425240053,4.204389574759947,7.2
40,20,Moderate,Rain,0.05,Wet,PASS,17.30856128459614,2.6914387154038586,6.12
40,20,Moderate,Rain,0.05,Slippery,PASS,19.46991965510484,0.5300803448951612,5.04
40,20,Moderate,Rain,0.1,Dry,PASS,16.351165980795606,3.6488340192043935,7.2
40,20,Moderate,Rain,0.1,Wet,PASS,17.864116840151695,2.135883159848305,6.12
40,20,Moderate,Rain,0.1,Slippery,FAIL,20.025475210660396,-0.02547521066039593,5.04
40,20,Moderate,Rain,0.15,Dry,PASS,16.906721536351164,3.0932784636488364,7.2
40,20,Moderate,Rain,0.15,Wet,PASS,18.419672395707252,1.5803276042927479,6.12
40,20,Moderate,Rain,0.15,Slippery,FAIL,20.58103076621595,-0.5810307662159495,5.04
40,20,Moderate,Rain,0.25,Dry,PASS,18.017832647462278,1.9821673525377221,7.2
40,20,Moderate,Rain,0.25,Wet,PASS,19.530783506818366,0.4692164931816336,6.12
40,20,Moderate,Rain,0.25,Slippery,FAIL,21.69214187732706,-1.6921418773270602,5.04
40,20,Moderate,Fog,0,Dry,PASS,15.744371822803194,4.255628177196806,6.8
40,20,Moderate,Fog,0,Wet,PASS,17.34631979153317,2.653680208466831,5.779999999999999
40,20,Moderate,Fog,0,Slippery,PASS,19.63481688971885,0.36518311028115136,4.76
40,20,Moderate,Fog,0.05,Dry,PASS,16.29992737835875,3.700072621641251,6.8
40,20,Moderate,Fog,0.05,Wet,PASS,17.901875347088726,2.098124652911274,5.779999999999999
40,20,Moderate,Fog,0.05,Slippery,FAIL,20.190372445274406,-0.19037244527440578,4.76
40,20,Moderate,Fog,0.1,Dry,PASS,16.855482933914303,3.1445170660856974,6.8
40,20,Moderate,Fog,0.1,Wet,PASS,18.457430902644283,1.5425690973557167,5.779999999999999
40,20,Moderate,Fog,0.1,Slippery,FAIL,20.745928000829963,-0.7459280008299629,4.76
40,20,Moderate,Fog,0.15,Dry,PASS,17.41103848946986,2.5889615105301402,6.8
40,20,Moderate,Fog,0.15,Wet,PASS,19.012986458199837,0.9870135418001631,5.779999999999999
40,20,Moderate,Fog,0.15,Slippery,FAIL,21.301483556385516,-1.3014835563855165,4.76
40,20,Moderate,Fog,0.25,Dry,PASS,18.522149600580974,1.477850399419026,6.8
40,20,Moderate,Fog,0.25,Wet,FAIL,20.124097569310948,-0.12409756931094762,5.779999999999999
40,20,Moderate,Fog,0.25,Slippery,FAIL,22.412594667496627,-2.412594667496627,4.76
40,20,Poor,Clear,0,Dry,PASS,15.493827160493826,4.506172839506174,8.0
40,20,Poor,Clear,0,Wet,PASS,16.855482933914303,3.1445170660856974,6.8
40,20,Poor,Clear,0,Slippery,PASS,18.800705467372133,1.1992945326278672,5.6
40,20,Poor,Clear,0.05,Dry,PASS,16.04938271604938,3.9506172839506206,8.0
40,20,Poor,Clear,0.05,Wet,PASS,17.41103848946986,2.5889615105301402,6.8
40,20,Poor,Clear,0.05,Slippery,PASS,19.35626102292769,0.6437389770723101,5.6
40,20,Poor,Clear,0.1,Dry,PASS,16.604938271604937,3.3950617283950635,8.0
40,20,Poor,Clear,0.1,Wet,PASS,17.966594045025417,2.033405954974583,6.8
40,20,Poor,Clear,0.1,Slippery,PASS,19.911816578483247,0.08818342151675296,5.6
40,20,Poor,Clear,0.15,Dry,PASS,17.160493827160494,2.8395061728395063,8.0
40,20,Poor,Clear,0.15,Wet,PASS,18.522149600580974,1.477850399419026,6.8
40,20,Poor,Clear,0.15,Slippery,FAIL,20.4673721340388,-0.4673721340388006,5.6
40,20,Poor,Clear,0.25,Dry,PASS,18.271604938271604,1.7283950617283956,8.0
40,20,Poor,Clear,0.25,Wet,PASS,19.63326071169208,0.3667392883079188,6.8
40,20,Poor,Clear,0.25,Slippery,FAIL,21.57848324514991,-1.5784832451499113,5.6
40,20,Poor,Rain,0,Dry,PASS,16.351165980795606,3.6488340192043935,7.2
40,20,Poor,Rain,0,Wet,PASS,17.864116840151695,2.135883159848305,6.12
40,20,Poor,Rain,0,Slippery,FAIL,20.025475210660396,-0.02547521066039593,5.04
40,20,Poor,Rain,0.05,Dry,PASS,16.906721536351164,3.0932784636488364,7.2
40,20,Poor,Rain,0.05,Wet,PASS,18.419672395707252,1.5803276042927479,6.12
40,20,Poor,Rain,0.05,Slippery,FAIL,20.58103076621595,-0.5810307662159495,5.04
40,20,Poor,Rain,0.1,Dry,PASS,17.46227709190672,2.5377229080932793,7.2
40,20,Poor,Rain,0.1,Wet,PASS,18.97522795126281,1.0247720487371907,6.12
40,20,Poor,Rain,0.1,Slippery,FAIL,21.136586321771507,-1.1365863217715066,5.04
40,20,Poor,Rain,0.15,Dry,PASS,18.017832647462278,1.9821673525377221,7.2
40,20,Poor,Rain,0.15,Wet,PASS,19.530783506818366,0.4692164931816336,6.12
40,20,Poor,Rain,0.15,Slippery,FAIL,21.69214187732706,-1.6921418773270602,5.04
40,20,Poor,Rain,0.25,Dry,PASS,19.128943758573385,0.871056241426615,7.2
40,20,Poor,Rain,0.25,Wet,FAIL,20.641894617929474,-0.6418946179294736,6.12
40,20,Poor,Rain,0.25,Slippery,FAIL,22.803252988438174,-2.8032529884381745,5.04
40,20,Poor,Fog,0,Dry,PASS,16.855482933914303,3.1445170660856974,6.8
40,20,Poor,Fog,0,Wet,PASS,18.457430902644283,1.5425690973557167,5.779999999999999
40,20,Poor,Fog,0,Slippery,FAIL,20.745928000829963,-0.7459280008299629,4.76
40,20,Poor,Fog,0.05,Dry,PASS,17.41103848946986,2.5889615105301402,6.8
40,20,Poor,Fog,0.05,Wet,PASS,19.012986458199837,0.9870135418001631,5.779999999999999
40,20,Poor,Fog,0.05,Slippery,FAIL,21.301483556385516,-1.3014835563855165,4.76
40,20,Poor,Fog,0.1,Dry,PASS,17.966594045025417,2.033405954974583,6.8
40,20,Poor,Fog,0.1,Wet,PASS,19.568542013755394,0.43145798624460596,5.779999999999999
40,20,Poor,Fog,0.1,Slippery,FAIL,21.857039111941074,-1.8570391119410736,4.76
40,20,Poor,Fog,0.15,Dry,PASS,18.522149600580974,1.477850399419026,6.8
40,20,Poor,Fog,0.15,Wet,FAIL,20.124097569310948,-0.12409756931094762,5.779999999999999
40,20,Poor,Fog,0.15,Slippery,FAIL,22.412594667496627,-2.412594667496627,4.76
40,20,Poor,Fog,0.25,Dry,PASS,19.63326071169208,0.3667392883079188,6.8
40,20,Poor,Fog,0.25,Wet,FAIL,21.235208680422062,-1.2352086804220619,5.779999999999999
40,20,Poor,Fog,0.25,Slippery,FAIL,23.52370577860774,-3.5237057786077415,4.76
40,30,Good,Clear,0,Dry,PASS,13.271604938271604,16.728395061728396,8.0
40,30,Good,Clear,0,Wet,PASS,14.633260711692083,15.366739288307917,6.8
40,30,Good,Clear,0,Slippery,PASS,16.57848324514991,13.421516754850089,5.6
40,30,Good,Clear,0.05,Dry,PASS,13.827160493827162,16.17283950617284,8.0
40,30,Good,Clear,0.05,Wet,PASS,15.188816267247638,14.811183732752362,6.8
40,30,Good,Clear,0.05,Slippery,PASS,17.13403880070547,12.865961199294532,5.6
40,30,Good,Clear,0.1,Dry,PASS,14.382716049382715,15.617283950617285,8.0
40,30,Good,Clear,0.1,Wet,PASS,15.744371822803194,14.255628177196806,6.8
40,30,Good,Clear,0.1,Slippery,PASS,17.689594356261022,12.310405643738978,5.6
40,30,Good,Clear,0.15,Dry,PASS,14.938271604938272,15.061728395061728,8.0
40,30,Good,Clear,0.15,Wet,PASS,16.29992737835875,13.700072621641251,6.8
40,30,Good,Clear,0.15,Slippery,PASS,18.24514991181658,11.75485008818342,5.6
40,30,Good,Clear,0.25,Dry,PASS,16.04938271604938,13.95061728395062,8.0
40,30,Good,Clear,0.25,Wet,PASS,17.41103848946986,12.58896151053014,6.8
40,30,Good,Clear,0.25,Slippery,PASS,19.35626102292769,10.64373897707231,5.6
40,30,Good,Rain,0,Dry,PASS,14.128943758573387,15.871056241426613,7.2
40,30,Good,Rain,0,Wet,PASS,15.641894617929475,14.358105382070525,6.12
40,30,Good,Rain,0,Slippery,PASS,17.803252988438174,12.196747011561826,5.04
40,30,Good,Rain,0.05,Dry,PASS,14.684499314128942,15.315500685871058,7.2
40,30,Good,Rain,0.05,Wet,PASS,16.19745017348503,13.80254982651497,6.12
40,30,Good,Rain,0.05,Slippery,PASS,18.358808543993728,11.641191456006272,5.04
40,30,Good,Rain,0.1,Dry,PASS,15.240054869684498,14.759945130315502,7.2
40,30,Good,Rain,0.1,Wet,PASS,16.753005729040588,13.246994270959412,6.12
40,30,Good,Rain,0.1,Slippery,PASS,18.91436409954928,11.085635900450718,5.04
40,30,Good,Rain,0.15,Dry,PASS,15.795610425240053,14.204389574759947,7.2
40,30,Good,Rain,0.15,Wet,PASS,17.30856128459614,12.691438715403859,6.12
40,30,Good,Rain,0.15,Slippery,PASS,19.46991965510484,10.530080344895161,5.04
40,30,Good,Rain,0.25,Dry,PASS,16.906721536351164,13.093278463648836,7.2
40,30,Good,Rain,0.25,Wet,PASS,18.419672395707252,11.580327604292748,6.12
40,30,Good,Rain,0.25,Slippery,PASS,20.58103076621595,9.41896923378405,5.04
40,30,Good,Fog,0,Dry,PASS,14.633260711692083,15.366739288307917,6.8
40,30,Good,Fog,0,Wet,PASS,16.235208680422062,13.764791319577938,5.779999999999999
40,30,Good,Fog,0,Slippery,PASS,18.52370577860774,11.476294221392259,4.76
40,30,Good,Fog,0.05,Dry,PASS,15.188816267247638,14.811183732752362,6.8
40,30,Good,Fog,0.05,Wet,PASS,16.790764235977615,13.209235764022385,5.779999999999999
40,30,Good,Fog,0.05,Slippery,PASS,19.079261334163295,10.920738665836705,4.76
40,30,Good,Fog,0.1,Dry,PASS,15.744371822803194,14.255628177196806,6.8
40,30,Good,Fog,0.1,Wet,PASS,17.34631979153317,12.653680208466831,5.779999999999999
40,30,Good,Fog,0.1,Slippery,PASS,19.63481688971885,10.365183110281151,4.76
40,30,Good,Fog,0.15,Dry,PASS,16.29992737835875,13.700072621641251,6.8
40,30,Good,Fog,0.15,Wet,PASS,17.901875347088726,12.098124652911274,5.779999999999999
40,30,Good,Fog,0.15,Slippery,PASS,20.190372445274406,9.809627554725594,4.76
40,30,Good,Fog,0.25,Dry,PASS,17.41103848946986,12.58896151053014,6.8
40,30,Good,Fog,0.25,Wet,PASS,19.012986458199837,10.987013541800163,5.779999999999999
40,30,Good,Fog,0.25,Slippery,PASS,21.301483556385516,8.698516443614484,4.76
40,30,Moderate,Clear,0,Dry,PASS,14.382716049382715,15.617283950617285,8.0
40,30,Moderate,Clear,0,Wet,PASS,15.744371822803194,14.255628177196806,6.8
40,30,Moderate,Clear,0,Slippery,PASS,17.689594356261022,12.310405643738978,5.6
40,30,Moderate,Clear,0.05,Dry,PASS,14.938271604938272,15.061728395061728,8.0
40,30,Moderate,Clear,0.05,Wet,PASS,16.29992737835875,13.700072621641251,6.8
40,30,Moderate,Clear,0.05,Slippery,PASS,18.24514991181658,11.75485008818342,5.6
40,30,Moderate,Clear,0.1,Dry,PASS,15.493827160493826,14.506172839506174,8.0
40,30,Moderate,Clear,0.1,Wet,PASS,16.855482933914303,13.144517066085697,6.8
