speed,object_distance,visibility,weather,sensor_delay,road_condition,result,stopping_distance,margin,effective_deceleration,failure_probability,predicted_result
120,10,Moderate,Rain,0.05,Slippery,FAIL,131.89594356261026,-121.89594356261026,5.04,0.9925953559722152,FAIL
120,5,Poor,Clear,0.25,Slippery,FAIL,130.8730158730159,-125.8730158730159,5.6,0.9925728988744271,FAIL
120,10,Poor,Clear,0.25,Slippery,FAIL,130.8730158730159,-120.8730158730159,5.6,0.9925665137619942,FAIL
100,5,Good,Fog,0.15,Slippery,FAIL,99.10649444963173,-94.10649444963173,4.76,0.9925493865454049,FAIL
120,10,Good,Fog,0.15,Slippery,FAIL,138.38001867413635,-128.38001867413635,4.76,0.9925493865454049,FAIL
120,5,Good,Fog,0.15,Slippery,FAIL,138.38001867413635,-133.38001867413635,4.76,0.9925493865454049,FAIL
100,10,Good,Fog,0.15,Slippery,FAIL,99.10649444963173,-89.10649444963171,4.76,0.9925493865454049,FAIL
60,5,Moderate,Fog,0.1,Slippery,FAIL,40.84500466853409,-35.84500466853409,4.76,0.9925399927101214,FAIL
60,10,Moderate,Fog,0.1,Slippery,FAIL,40.84500466853409,-30.845004668534088,4.76,0.9925399927101214,FAIL
120,10,Moderate,Fog,0.0,Slippery,FAIL,136.71335200746967,-126.71335200746968,4.76,0.9925136734306083,FAIL
100,10,Moderate,Fog,0.0,Slippery,FAIL,97.71760556074284,-87.71760556074283,4.76,0.9925136734306083,FAIL
100,5,Moderate,Fog,0.0,Slippery,FAIL,97.71760556074284,-92.71760556074284,4.76,0.9925136734306083,FAIL
120,5,Moderate,Fog,0.0,Slippery,FAIL,136.71335200746967,-131.71335200746967,4.76,0.9925136734306083,FAIL
120,15,Good,Rain,0.15,Wet,FAIL,112.44371822803195,-97.44371822803195,6.12,0.9925090248821666,FAIL
100,5,Poor,Clear,0.25,Slippery,FAIL,95.28218694885362,-90.28218694885362,5.6,0.9925068229374201,FAIL
80,5,Poor,Clear,0.25,Slippery,FAIL,65.20282186948853,-60.20282186948853,5.6,0.9925068229374201,FAIL
80,10,Poor,Clear,0.25,Slippery,FAIL,65.20282186948853,-55.20282186948853,5.6,0.9925003120946423,FAIL
100,10,Poor,Clear,0.25,Slippery,FAIL,95.28218694885362,-85.28218694885362,5.6,0.9925003120946423,FAIL
100,5,Poor,Rain,0.05,Dry,FAIL,74.41700960219478,-69.41700960219478,7.2,0.9924957244925124,FAIL
100,10,Poor,Rain,0.05,Dry,FAIL,74.41700960219478,-64.41700960219478,7.2,0.9924957244925124,FAIL
120,5,Poor,Rain,0.05,Dry,FAIL,102.16049382716052,-97.16049382716052,7.2,0.9924957244925124,FAIL
80,5,Good,Fog,0.15,Slippery,FAIL,66.31704533665318,-61.31704533665318,4.76,0.9924873903244323,FAIL
80,10,Good,Fog,0.15,Slippery,FAIL,66.31704533665318,-56.31704533665318,4.76,0.9924873903244323,FAIL
100,15,Good,Rain,0.15,Wet,FAIL,81.09517469539256,-66.09517469539256,6.12,0.9924785815632067,FAIL
80,10,Moderate,Fog,0.0,Slippery,FAIL,65.20593422554207,-55.20593422554207,4.76,0.9924767238485032,FAIL
80,5,Moderate,Fog,0.0,Slippery,FAIL,65.20593422554207,-60.20593422554207,4.76,0.9924767238485032,FAIL
120,5,Good,Fog,0.25,Slippery,FAIL,141.71335200746967,-136.71335200746967,4.76,0.9924761168080922,FAIL
100,10,Good,Fog,0.25,Slippery,FAIL,101.8842722274095,-91.8842722274095,4.76,0.9924761168080922,FAIL
100,5,Good,Fog,0.25,Slippery,FAIL,101.8842722274095,-96.8842722274095,4.76,0.9924761168080922,FAIL
120,10,Good,Fog,0.25,Slippery,FAIL,141.71335200746967,-131.71335200746967,4.76,0.9924761168080922,FAIL
120,15,Poor,Clear,0.15,Slippery,FAIL,127.53968253968256,-112.53968253968256,5.6,0.992464538055619,FAIL
120,5,Poor,Clear,0.0,Slippery,FAIL,122.53968253968256,-117.53968253968256,5.6,0.9924545132888047,FAIL
120,10,Poor,Clear,0.0,Slippery,FAIL,122.53968253968256,-112.53968253968256,5.6,0.9924471221822856,FAIL
120,5,Poor,Rain,0.15,Dry,FAIL,105.49382716049384,-100.49382716049384,7.2,0.9924337490095253,FAIL
100,5,Poor,Rain,0.15,Dry,FAIL,77.19478737997257,-72.19478737997257,7.2,0.9924337490095253,FAIL
120,10,Poor,Rain,0.15,Dry,FAIL,105.49382716049384,-95.49382716049384,7.2,0.9924337490095253,FAIL
100,10,Poor,Rain,0.15,Dry,FAIL,77.19478737997257,-67.19478737997257,7.2,0.9924337490095253,FAIL
120,5,Good,Rain,0.25,Slippery,FAIL,135.2292768959436,-130.2292768959436,5.04,0.9924171591731754,FAIL
120,10,Good,Rain,0.25,Slippery,FAIL,135.2292768959436,-125.2292768959436,5.04,0.9924171591731754,FAIL
100,5,Poor,Clear,0.0,Slippery,FAIL,88.33774250440918,-83.33774250440918,5.6,0.9924142658183669,FAIL
80,5,Poor,Clear,0.0,Slippery,FAIL,59.647266313932974,-54.647266313932974,5.6,0.9924142658183669,FAIL
80,5,Good,Fog,0.25,Slippery,FAIL,68.5392675588754,-63.5392675588754,4.76,0.9924104326470751,FAIL
80,10,Good,Fog,0.25,Slippery,FAIL,68.5392675588754,-58.5392675588754,4.76,0.9924104326470751,FAIL
80,10,Poor,Clear,0.0,Slippery,FAIL,59.647266313932974,-49.647266313932974,5.6,0.992406874711848,FAIL
100,10,Poor,Clear,0.0,Slippery,FAIL,88.33774250440918,-78.33774250440918,5.6,0.992406874711848,FAIL
60,5,Poor,Rain,0.0,Slippery,FAIL,39.22398589065256,-34.223985890652564,5.04,0.9924055193890815,FAIL
120,15,Poor,Clear,0.1,Slippery,FAIL,125.8730158730159,-110.8730158730159,5.6,0.9924048152691979,FAIL
80,5,Moderate,Clear,0.25,Slippery,FAIL,62.98059964726632,-57.98059964726632,5.6,0.9924006766461592,FAIL
120,10,Moderate,Clear,0.25,Slippery,FAIL,127.53968253968256,-117.53968253968256,5.6,0.9924006766461592,FAIL
100,10,Moderate,Clear,0.25,Slippery,FAIL,92.50440917107584,-82.50440917107585,5.6,0.9924006766461592,FAIL
100,5,Moderate,Clear,0.25,Slippery,FAIL,92.50440917107584,-87.50440917107585,5.6,0.9924006766461592,FAIL
80,10,Moderate,Clear,0.25,Slippery,FAIL,62.98059964726632,-52.98059964726632,5.6,0.9924006766461592,FAIL
120,5,Moderate,Clear,0.25,Slippery,FAIL,127.53968253968256,-122.53968253968256,5.6,0.9924006766461592,FAIL
60,10,Poor,Rain,0.0,Slippery,FAIL,39.22398589065256,-29.223985890652564,5.04,0.9923997777559034,FAIL
100,15,Poor,Clear,0.15,Slippery,FAIL,92.50440917107584,-77.50440917107585,5.6,0.992391024874409,FAIL
80,15,Poor,Clear,0.15,Slippery,FAIL,62.98059964726632,-47.98059964726632,5.6,0.992391024874409,FAIL
100,5,Good,Rain,0.25,Slippery,FAIL,97.38144228884973,-92.38144228884973,5.04,0.9923885089260155,FAIL
100,10,Good,Rain,0.25,Slippery,FAIL,97.38144228884973,-87.38144228884971,5.04,0.9923885089260155,FAIL
120,10,Good,Rain,0.05,Slippery,FAIL,128.5626102292769,-118.56261022927691,5.04,0.9923758437385135,FAIL
120,5,Good,Rain,0.05,Slippery,FAIL,128.5626102292769,-123.56261022927691,5.04,0.9923758437385135,FAIL
100,10,Good,Rain,0.05,Slippery,FAIL,91.82588673329414,-81.82588673329414,5.04,0.9923758437385135,FAIL
100,5,Good,Rain,0.05,Slippery,FAIL,91.82588673329414,-86.82588673329414,5.04,0.9923758437385135,FAIL
60,15,Poor,Rain,0.15,Slippery,FAIL,41.72398589065256,-26.723985890652564,5.04,0.9923594929850228,FAIL
80,5,Good,Rain,0.05,Slippery,FAIL,61.21301195375269,-56.21301195375269,5.04,0.9923588644792549,FAIL
80,10,Good,Rain,0.05,Slippery,FAIL,61.21301195375269,-51.21301195375269,5.04,0.9923588644792549,FAIL
120,15,Moderate,Fog,0.05,Slippery,FAIL,138.38001867413635,-123.38001867413637,4.76,0.992355645183542,FAIL
80,15,Moderate,Fog,0.05,Slippery,FAIL,66.31704533665318,-51.31704533665318,4.76,0.992355645183542,FAIL
100,15,Moderate,Fog,0.05,Slippery,FAIL,99.10649444963173,-84.10649444963171,4.76,0.992355645183542,FAIL
60,5,Poor,Clear,0.1,Slippery,FAIL,38.13492063492065,-33.13492063492065,5.6,0.9923540678721426,FAIL
100,10,Poor,Fog,0.25,Wet,FAIL,93.13672091930457,-83.13672091930455,5.779999999999999,0.9923515790554605,FAIL
120,5,Poor,Fog,0.25,Wet,FAIL,127.78354479046524,-122.78354479046524,5.779999999999999,0.9923515790554605,FAIL
100,5,Poor,Fog,0.25,Wet,FAIL,93.13672091930457,-88.13672091930455,5.779999999999999,0.9923515790554605,FAIL
120,10,Poor,Fog,0.25,Wet,FAIL,127.78354479046524,-117.78354479046524,5.779999999999999,0.9923515790554605,FAIL
80,10,Poor,Fog,0.25,Wet,FAIL,63.82972361057713,-53.82972361057713,5.779999999999999,0.9923515790554605,FAIL
60,10,Poor,Clear,0.1,Slippery,FAIL,38.13492063492065,-28.134920634920647,5.6,0.9923467856199018,FAIL
80,10,Poor,Rain,0.1,Dry,FAIL,52.071330589849104,-42.071330589849104,7.2,0.9923410076803842,FAIL
80,5,Poor,Rain,0.1,Dry,FAIL,52.071330589849104,-47.071330589849104,7.2,0.9923410076803842,FAIL
80,15,Poor,Clear,0.1,Slippery,FAIL,61.8694885361552,-46.8694885361552,5.6,0.9923331149406678,FAIL
100,15,Poor,Clear,0.1,Slippery,FAIL,91.11552028218696,-76.11552028218696,5.6,0.9923331149406678,FAIL
120,15,Good,Rain,0.15,Slippery,FAIL,131.89594356261026,-116.89594356261026,5.04,0.9923134118425818,FAIL
100,5,Poor,Rain,0.25,Dry,FAIL,79.97256515775034,-74.97256515775034,7.2,0.9923089897991378,FAIL
100,10,Poor,Rain,0.25,Dry,FAIL,79.97256515775034,-69.97256515775034,7.2,0.9923089897991378,FAIL
120,10,Poor,Rain,0.25,Dry,FAIL,108.82716049382718,-98.82716049382718,7.2,0.9923089897991378,FAIL
120,5,Poor,Rain,0.25,Dry,FAIL,108.82716049382718,-103.82716049382718,7.2,0.9923089897991378,FAIL
80,5,Good,Rain,0.25,Slippery,FAIL,65.65745639819713,-60.65745639819713,5.04,0.9923004157452022,FAIL
80,10,Good,Rain,0.25,Slippery,FAIL,65.65745639819713,-55.65745639819713,5.04,0.9923004157452022,FAIL
80,10,Poor,Rain,0.15,Dry,FAIL,53.18244170096021,-43.18244170096021,7.2,0.9922905624399782,FAIL
80,5,Poor,Rain,0.15,Dry,FAIL,53.18244170096021,-48.18244170096021,7.2,0.9922905624399782,FAIL
100,15,Good,Rain,0.15,Slippery,FAIL,94.60366451107193,-79.60366451107193,5.04,0.9922865254402143,FAIL
120,10,Poor,Fog,0.15,Wet,FAIL,124.45021145713191,-114.45021145713191,5.779999999999999,0.9922781735077043,FAIL
80,5,Poor,Fog,0.15,Wet,FAIL,61.607501388354905,-56.607501388354905,5.779999999999999,0.9922781735077043,FAIL
100,10,Poor,Fog,0.15,Wet,FAIL,90.35894314152678,-80.35894314152678,5.779999999999999,0.9922781735077043,FAIL
100,5,Poor,Fog,0.15,Wet,FAIL,90.35894314152678,-85.35894314152678,5.779999999999999,0.9922781735077043,FAIL
80,10,Poor,Fog,0.15,Wet,FAIL,61.607501388354905,-51.607501388354905,5.779999999999999,0.9922781735077043,FAIL
120,5,Poor,Fog,0.15,Wet,FAIL,124.45021145713191,-119.45021145713191,5.779999999999999,0.9922781735077043,FAIL
120,15,Moderate,Clear,0.15,Slippery,FAIL,124.20634920634924,-109.20634920634924,5.6,0.9922717181328483,FAIL
100,15,Moderate,Clear,0.15,Slippery,FAIL,89.72663139329808,-74.72663139329808,5.6,0.9922717181328483,FAIL
80,15,Moderate,Clear,0.15,Slippery,FAIL,60.75837742504409,-45.75837742504409,5.6,0.9922717181328483,FAIL
60,15,Moderate,Fog,0.25,Slippery,FAIL,43.34500466853409,-28.345004668534088,4.76,0.9922661438049925,FAIL
100,15,Poor,Fog,0.25,Wet,FAIL,93.13672091930457,-78.13672091930455,5.779999999999999,0.99226584816035,FAIL
120,15,Poor,Fog,0.25,Wet,FAIL,127.78354479046524,-112.78354479046524,5.779999999999999,0.99226584816035,FAIL
80,15,Poor,Fog,0.25,Wet,FAIL,63.82972361057713,-48.82972361057713,5.779999999999999,0.99226584816035,FAIL
100,10,Moderate,Clear,0.0,Slippery,FAIL,85.5599647266314,-75.5599647266314,5.6,0.9922599287360662,FAIL
120,10,Moderate,Clear,0.0,Slippery,FAIL,119.20634920634924,-109.20634920634924,5.6,0.9922599287360662,FAIL
120,5,Moderate,Clear,0.0,Slippery,FAIL,119.20634920634924,-114.20634920634924,5.6,0.9922599287360662,FAIL
80,5,Moderate,Clear,0.0,Slippery,FAIL,57.42504409171076,-52.42504409171076,5.6,0.9922599287360662,FAIL
100,5,Moderate,Clear,0.0,Slippery,FAIL,85.5599647266314,-80.5599647266314,5.6,0.9922599287360662,FAIL
100,5,Good,Fog,0.05,Slippery,FAIL,96.32871667185393,-91.32871667185393,4.76,0.9922516802309647,FAIL
120,10,Good,Fog,0.05,Slippery,FAIL,135.046685340803,-125.046685340803,4.76,0.9922516802309647,FAIL
100,10,Good,Fog,0.05,Slippery,FAIL,96.32871667185393,-86.32871667185393,4.76,0.9922516802309647,FAIL
120,5,Good,Fog,0.05,Slippery,FAIL,135.046685340803,-130.046685340803,4.76,0.9922516802309647,FAIL
120,15,Poor,Fog,0.15,Wet,FAIL,124.45021145713191,-109.45021145713191,5.779999999999999,0.9922434100125681,FAIL
100,15,Poor,Fog,0.15,Wet,FAIL,90.35894314152678,-75.35894314152678,5.779999999999999,0.9922434100125681,FAIL
80,15,Poor,Fog,0.15,Wet,FAIL,61.607501388354905,-46.607501388354905,5.779999999999999,0.9922434100125681,FAIL
60,15,Poor,Rain,0.05,Slippery,FAIL,40.0573192239859,-25.0573192239859,5.04,0.9922335058279981,FAIL
80,10,Moderate,Rain,0.25,Slippery,FAIL,67.87967862041936,-57.87967862041936,5.04,0.9922267413901714,FAIL
80,5,Moderate,Rain,0.25,Slippery,FAIL,67.87967862041936,-62.87967862041936,5.04,0.9922267413901714,FAIL
120,10,Moderate,Rain,0.25,Slippery,FAIL,138.5626102292769,-128.5626102292769,5.04,0.9922267413901714,FAIL
100,10,Moderate,Rain,0.25,Slippery,FAIL,100.15922006662748,-90.15922006662748,5.04,0.9922267413901714,FAIL
100,5,Moderate,Rain,0.25,Slippery,FAIL,100.15922006662748,-95.15922006662748,5.04,0.9922267413901714,FAIL
120,5,Moderate,Rain,0.25,Slippery,FAIL,138.5626102292769,-133.5626102292769,5.04,0.9922267413901714,FAIL
80,5,Moderate,Fog,0.15,Wet,FAIL,59.38527916613268,-54.38527916613268,5.779999999999999,0.992226483300985,FAIL
120,5,Moderate,Fog,0.15,Wet,FAIL,121.11687812379856,-116.11687812379856,5.779999999999999,0.992226483300985,FAIL
100,5,Moderate,Fog,0.15,Wet,FAIL,87.581165363749,-82.581165363749,5.779999999999999,0.992226483300985,FAIL
100,10,Good,Clear,0.15,Slippery,FAIL,86.94885361552029,-76.94885361552029,5.6,0.9922229540873208,FAIL
100,5,Good,Clear,0.15,Slippery,FAIL,86.94885361552029,-81.94885361552029,5.6,0.9922229540873208,FAIL
120,10,Good,Clear,0.15,Slippery,FAIL,120.8730158730159,-110.8730158730159,5.6,0.9922229540873208,FAIL
120,5,Good,Clear,0.15,Slippery,FAIL,120.8730158730159,-115.8730158730159,5.6,0.9922229540873208,FAIL
80,10,Moderate,Fog,0.15,Wet,FAIL,59.38527916613268,-49.38527916613268,5.779999999999999,0.9922031713256313,FAIL
100,10,Moderate,Fog,0.15,Wet,FAIL,87.581165363749,-77.581165363749,5.779999999999999,0.9922031713256313,FAIL
80,10,Good,Fog,0.05,Slippery,FAIL,64.09482311443097,-54.094823114430966,4.76,0.9921977571414742,FAIL
80,5,Good,Fog,0.05,Slippery,FAIL,64.09482311443097,-59.094823114430966,4.76,0.9921977571414742,FAIL
80,15,Good,Rain,0.15,Slippery,FAIL,63.43523417597491,-48.43523417597491,5.04,0.9921975337122377,FAIL
120,10,Poor,Clear,0.25,Dry,FAIL,101.11111111111111,-91.11111111111111,8.0,0.9921895652635555,FAIL
120,5,Poor,Clear,0.25,Dry,FAIL,101.11111111111111,-96.11111111111111,8.0,0.9921895652635555,FAIL
80,10,Poor,Rain,0.25,Dry,FAIL,55.40466392318244,-45.40466392318244,7.2,0.9921771389121086,FAIL
80,5,Poor,Rain,0.25,Dry,FAIL,55.40466392318244,-50.40466392318244,7.2,0.9921771389121086,FAIL
80,5,Good,Clear,0.15,Slippery,FAIL,58.53615520282187,-53.53615520282187,5.6,0.9921753353265366,FAIL
80,10,Good,Clear,0.15,Slippery,FAIL,58.53615520282187,-48.53615520282187,5.6,0.9921753353265366,FAIL
100,5,Poor,Clear,0.25,Dry,FAIL,74.6141975308642,-69.6141975308642,8.0,0.99216171593856,FAIL
100,10,Poor,Clear,0.25,Dry,FAIL,74.6141975308642,-64.6141975308642,8.0,0.99216171593856,FAIL
80,10,Poor,Rain,0.05,Dry,FAIL,50.96021947873799,-40.96021947873799,7.2,0.9921513439335937,FAIL
80,5,Poor,Rain,0.05,Dry,FAIL,50.96021947873799,-45.96021947873799,7.2,0.9921513439335937,FAIL
60,5,Poor,Clear,0.15,Slippery,FAIL,38.968253968253975,-33.968253968253975,5.6,0.9921142766503976,FAIL
100,5,Moderate,Clear,0.15,Wet,FAIL,77.56899055918664,-72.56899055918664,6.8,0.9921084396820298,FAIL
120,5,Moderate,Clear,0.15,Wet,FAIL,106.69934640522878,-101.69934640522878,6.8,0.9921084396820298,FAIL
60,10,Poor,Clear,0.15,Slippery,FAIL,38.968253968253975,-28.96825396825397,5.6,0.992107020518921,FAIL
100,10,Moderate,Clear,0.15,Wet,FAIL,77.56899055918664,-67.56899055918664,6.8,0.9920968481812567,FAIL
120,10,Moderate,Clear,0.15,Wet,FAIL,106.69934640522878,-96.69934640522878,6.8,0.9920968481812567,FAIL
100,5,Moderate,Fog,0.15,Dry,FAIL,77.56899055918664,-72.56899055918664,6.8,0.9920966106474631,FAIL
120,5,Moderate,Fog,0.15,Dry,FAIL,106.69934640522878,-101.69934640522878,6.8,0.9920966106474631,FAIL
60,5,Moderate,Fog,0.05,Slippery,FAIL,40.01167133520075,-35.01167133520075,4.76,0.9920881212278211,FAIL
60,10,Moderate,Fog,0.05,Slippery,FAIL,40.01167133520075,-30.011671335200752,4.76,0.9920881212278211,FAIL
60,5,Moderate,Clear,0.15,Slippery,FAIL,37.3015873015873,-32.301587301587304,5.6,0.9920801997156563,FAIL
60,10,Moderate,Clear,0.15,Slippery,FAIL,37.3015873015873,-27.301587301587304,5.6,0.9920801997156563,FAIL
80,5,Poor,Clear,0.25,Dry,FAIL,51.9753086419753,-46.9753086419753,8.0,0.9920774693675078,FAIL
80,10,Poor,Clear,0.25,Dry,FAIL,51.9753086419753,-41.9753086419753,8.0,0.9920774693675078,FAIL
60,5,Moderate,Clear,0.1,Slippery,FAIL,36.468253968253975,-31.46825396825397,5.6,0.9920715554414036,FAIL
100,10,Moderate,Fog,0.15,Dry,FAIL,77.56899055918664,-67.56899055918664,6.8,0.9920635498253088,FAIL
120,10,Moderate,Fog,0.15,Dry,FAIL,106.69934640522878,-96.69934640522878,6.8,0.9920635498253088,FAIL
100,15,Moderate,Clear,0.1,Slippery,FAIL,88.33774250440918,-73.33774250440918,5.6,0.9920588749858371,FAIL
120,15,Moderate,Clear,0.1,Slippery,FAIL,122.53968253968256,-107.53968253968256,5.6,0.9920588749858371,FAIL
80,15,Moderate,Clear,0.1,Slippery,FAIL,59.647266313932974,-44.647266313932974,5.6,0.9920588749858371,FAIL
80,5,Moderate,Clear,0.15,Wet,FAIL,52.977487291212775,-47.977487291212775,6.8,0.9920389744596498,FAIL
100,10,Good,Fog,0.1,Slippery,FAIL,97.71760556074284,-87.71760556074283,4.76,0.9920250956086722,FAIL
120,10,Good,Fog,0.1,Slippery,FAIL,136.71335200746967,-126.71335200746968,4.76,0.9920250956086722,FAIL
100,5,Good,Fog,0.1,Slippery,FAIL,97.71760556074284,-92.71760556074284,4.76,0.9920250956086722,FAIL
120,5,Good,Fog,0.1,Slippery,FAIL,136.71335200746967,-131.71335200746967,4.76,0.9920250956086722,FAIL
120,15,Moderate,Rain,0.25,Slippery,FAIL,138.5626102292769,-123.56261022927691,5.04,0.9919785534363552,FAIL
80,15,Moderate,Rain,0.25,Slippery,FAIL,67.87967862041936,-52.87967862041936,5.04,0.9919785534363552,FAIL
80,5,Good,Fog,0.1,Slippery,FAIL,65.20593422554207,-60.20593422554207,4.76,0.9919591130874916,FAIL
80,10,Good,Fog,0.1,Slippery,FAIL,65.20593422554207,-55.20593422554207,4.76,0.9919591130874916,FAIL
120,5,Good,Rain,0.05,Wet,FAIL,109.11038489469864,-104.11038489469864,6.12,0.9919473930799227,FAIL
100,5,Good,Rain,0.05,Wet,FAIL,78.31739691761479,-73.31739691761479,6.12,0.9919473930799227,FAIL
120,10,Poor,Fog,0.1,Wet,FAIL,122.78354479046524,-112.78354479046524,5.779999999999999,0.9919413964121256,FAIL
80,5,Poor,Fog,0.1,Wet,FAIL,60.4963902772438,-55.4963902772438,5.779999999999999,0.9919413964121256,FAIL
120,5,Poor,Fog,0.1,Wet,FAIL,122.78354479046524,-117.78354479046524,5.779999999999999,0.9919413964121256,FAIL
100,5,Poor,Fog,0.1,Wet,FAIL,88.9700542526379,-83.9700542526379,5.779999999999999,0.9919413964121256,FAIL
100,10,Poor,Fog,0.1,Wet,FAIL,88.9700542526379,-78.9700542526379,5.779999999999999,0.9919413964121256,FAIL
120,5,Poor,Clear,0.15,Dry,FAIL,97.7777777777778,-92.7777777777778,8.0,0.9919206379379529,FAIL
120,10,Poor,Clear,0.15,Dry,FAIL,97.7777777777778,-87.7777777777778,8.0,0.9919206379379529,FAIL
120,10,Good,Rain,0.05,Wet,FAIL,109.11038489469864,-99.11038489469864,6.12,0.9919113431418942,FAIL
100,10,Good,Rain,0.05,Wet,FAIL,78.31739691761479,-68.31739691761479,6.12,0.9919113431418942,FAIL
100,10,Poor,Clear,0.15,Dry,FAIL,71.83641975308643,-61.83641975308643,8.0,0.9918896062081848,FAIL
100,5,Poor,Clear,0.15,Dry,FAIL,71.83641975308643,-66.83641975308643,8.0,0.9918896062081848,FAIL
60,15,Moderate,Fog,0.1,Slippery,FAIL,40.84500466853409,-25.845004668534088,4.76,0.9918823788640101,FAIL
80,5,Moderate,Fog,0.15,Dry,FAIL,52.977487291212775,-47.977487291212775,6.8,0.9918784600977766,FAIL
60,5,Poor,Rain,0.25,Slippery,FAIL,43.39065255731923,-38.39065255731923,5.04,0.9918778072376521,FAIL
120,15,Good,Rain,0.1,Slippery,FAIL,130.2292768959436,-115.2292768959436,5.04,0.991876800375348,FAIL
60,10,Poor,Rain,0.25,Slippery,FAIL,43.39065255731923,-33.39065255731923,5.04,0.9918718422646681,FAIL
60,5,Poor,Clear,0.05,Slippery,FAIL,37.3015873015873,-32.301587301587304,5.6,0.9918537777307724,FAIL
60,10,Poor,Clear,0.05,Slippery,FAIL,37.3015873015873,-27.301587301587304,5.6,0.9918456221313177,FAIL
100,15,Good,Rain,0.1,Slippery,FAIL,93.21477562218304,-78.21477562218304,5.04,0.9918443500900693,FAIL
80,10,Moderate,Fog,0.15,Dry,FAIL,52.977487291212775,-42.977487291212775,6.8,0.9918442246369251,FAIL
80,5,Good,Rain,0.05,Wet,FAIL,52.5675784717179,-47.5675784717179,6.12,0.991842251141209,FAIL
120,15,Good,Fog,0.15,Slippery,FAIL,138.38001867413635,-123.38001867413637,4.76,0.9918221482788873,FAIL
100,15,Good,Fog,0.15,Slippery,FAIL,99.10649444963173,-84.10649444963171,4.76,0.9918221482788873,FAIL
120,10,Poor,Fog,0.1,Dry,FAIL,108.36601307189544,-98.36601307189544,6.8,0.9918091157280664,FAIL
120,5,Poor,Fog,0.1,Dry,FAIL,108.36601307189544,-103.36601307189544,6.8,0.9918091157280664,FAIL
100,5,Poor,Fog,0.1,Dry,FAIL,78.95787944807553,-73.95787944807553,6.8,0.9918091157280664,FAIL
100,10,Poor,Fog,0.1,Dry,FAIL,78.95787944807553,-68.95787944807553,6.8,0.9918091157280664,FAIL
80,10,Good,Rain,0.05,Wet,FAIL,52.5675784717179,-42.5675784717179,6.12,0.9918050632009068,FAIL
80,5,Poor,Clear,0.15,Dry,FAIL,49.75308641975309,-44.75308641975309,8.0,0.9918043367296832,FAIL
80,10,Poor,Clear,0.15,Dry,FAIL,49.75308641975309,-39.75308641975309,8.0,0.9918043367296832,FAIL
100,15,Poor,Fog,0.1,Wet,FAIL,88.9700542526379,-73.9700542526379,5.779999999999999,0.9917911868633901,FAIL
120,15,Poor,Fog,0.1,Wet,FAIL,122.78354479046524,-107.78354479046524,5.779999999999999,0.9917911868633901,FAIL
100,5,Good,Clear,0.15,Wet,FAIL,74.79121278140886,-69.79121278140886,6.8,0.9917889372549968,FAIL
100,10,Good,Clear,0.15,Wet,FAIL,74.79121278140886,-64.79121278140886,6.8,0.9917889372549968,FAIL
120,5,Good,Clear,0.15,Wet,FAIL,103.36601307189544,-98.36601307189544,6.8,0.9917889372549968,FAIL
120,10,Moderate,Rain,0.0,Slippery,FAIL,130.2292768959436,-120.2292768959436,5.04,0.9917819268991994,FAIL
100,10,Moderate,Rain,0.0,Slippery,FAIL,93.21477562218304,-83.21477562218304,5.04,0.9917819268991994,FAIL
80,10,Moderate,Rain,0.0,Slippery,FAIL,62.3241230648638,-52.3241230648638,5.04,0.9917819268991994,FAIL
120,5,Moderate,Rain,0.0,Slippery,FAIL,130.2292768959436,-125.2292768959436,5.04,0.9917819268991994,FAIL
80,5,Moderate,Rain,0.0,Slippery,FAIL,62.3241230648638,-57.3241230648638,5.04,0.9917819268991994,FAIL
120,5,Poor,Rain,0.0,Dry,FAIL,100.49382716049384,-95.49382716049384,7.2,0.9917661869464112,FAIL
